0	101.09	98.44
1	103.55	98.91
2	88.66	104.65
3	112.04	106.06
4	108.59	93.21
5	114.65	106.30
6	111.52	100.52
7	110.84	83.42
8	91.26	97.19
9	123.72	103.96
10	104.32	102.56
11	90.01	109.87
12	136.67	103.45
13	106.23	114.64
14	114.46	81.89
15	102.28	104.88
16	85.38	113.45
17	112.91	119.29
18	120.85	112.18
19	98.73	106.48
20	96.18	113.54
21	125.21	107.78
22	109.85	93.73
23	111.14	103.86
24	94.57	124.17
25	106.23	94.26
26	96.31	109.88
27	112.13	129.83
28	112.61	116.26
29	112.55	73.04
30	101.77	117.85
31	78.02	103.81
32	96.80	122.97
33	97.07	88.82
34	104.65	119.95
35	108.27	94.94
36	85.64	103.15
37	105.59	134.66
38	102.32	93.31
39	94.65	101.66
40	110.25	121.97
41	111.16	86.13
42	107.07	99.00
43	111.09	91.52
44	140.79	110.19
45	106.72	111.51
46	139.01	104.48
47	109.76	124.74
48	117.95	96.58
49	87.10	109.07
50	102.19	83.96
51	92.10	120.14
52	122.57	102.61
53	98.27	102.37
54	108.58	71.86
55	99.01	82.16
56	102.93	135.82
57	87.83	88.12
58	109.68	118.62
59	99.78	101.31
60	108.73	80.97
61	119.91	140.43
62	104.04	75.18
63	120.32	94.42
64	108.99	79.73
65	117.61	121.38
66	108.33	91.83
67	99.56	87.49
68	94.18	129.17
69	112.10	133.12
70	135.38	106.45
71	116.09	124.49
72	90.90	116.21
73	89.81	74.58
74	112.59	90.83
75	102.11	80.89
76	101.53	97.45
77	105.01	92.92
78	101.67	108.80
79	119.49	122.84
80	90.62	92.73
81	123.45	114.92
82	108.78	117.77
83	88.75	96.55
84	113.22	131.89
85	109.14	76.45
86	88.23	107.76
87	118.49	133.50
88	127.80	92.10
89	103.54	94.08
90	105.87	88.31
91	101.66	101.16
92	75.40	105.10
93	140.75	107.58
94	121.01	73.68
95	149.89	104.15
96	145.35	113.87
97	95.28	111.24
98	101.31	79.07
99	104.19	112.77
100	100.00	100.00
